# Generated by QuTiP: 301x2 real matrix in decimal format [',' separated values].
-1.8000000000,0.0075988068
-1.7666666667,0.0081228137
-1.7333333333,0.0087019133
-1.7000000000,0.0093436183
-1.6666666667,0.0100566689
-1.6333333333,0.0108512622
-1.6000000000,0.0117393262
-1.5666666667,0.0127348506
-1.5333333333,0.0138542848
-1.5000000000,0.0151170158
-1.4666666667,0.0165459428
-1.4333333333,0.0181681643
-1.4000000000,0.0200157975
-1.3666666667,0.0221269474
-1.3333333333,0.0245468421
-1.3000000000,0.0273291436
-1.2666666667,0.0305374296
-1.2333333333,0.0342468184
-1.2000000000,0.0385456682
-1.1666666667,0.0435372200
-1.1333333333,0.0493409676
-1.1000000000,0.0560934144
-1.0666666667,0.0639477380
-1.0333333333,0.0730717419
-1.0000000000,0.0836433824
-0.9666666667,0.0958432284
-0.9333333333,0.1098435430
-0.9000000000,0.1257944153
-0.8666666667,0.1438085112
-0.8333333333,0.1639473425
-0.8000000000,0.1862129238
-0.7666666667,0.2105485330
-0.7333333333,0.2368504853
-0.7000000000,0.2649895786
-0.6666666667,0.2948373943
-0.6333333333,0.3262905990
-0.6000000000,0.3592868111
-0.5666666667,0.3938081301
-0.5333333333,0.4298716349
-0.5000000000,0.4675085414
-0.4666666667,0.5067346204
-0.4333333333,0.5475142676
-0.4000000000,0.5897202542
-0.3666666667,0.6330917650
-0.3333333333,0.6771955284
-0.3000000000,0.7213983994
-0.2666666667,0.7648629073
-0.2333333333,0.8065769905
-0.2000000000,0.8454225660
-0.1666666667,0.8802747010
-0.1333333333,0.9101087535
-0.1000000000,0.9340856487
-0.0666666667,0.9515925493
-0.0333333333,0.9622359640
0.0000000000,0.9658054357
0.0333333333,0.9622359640
0.0666666667,0.9515925493
0.1000000000,0.9340856487
0.1333333333,0.9101087535
0.1666666667,0.8802747010
0.2000000000,0.8454225660
0.2333333333,0.8065769905
0.2666666667,0.7648629073
0.3000000000,0.7213983994
0.3333333333,0.6771955284
0.3666666667,0.6330917650
0.4000000000,0.5897202542
0.4333333333,0.5475142676
0.4666666667,0.5067346204
0.5000000000,0.4675085414
0.5333333333,0.4298716349
0.5666666667,0.3938081301
0.6000000000,0.3592868111
0.6333333333,0.3262905990
0.6666666667,0.2948373943
0.7000000000,0.2649895786
0.7333333333,0.2368504853
0.7666666667,0.2105485330
0.8000000000,0.1862129238
0.8333333333,0.1639473425
0.8666666667,0.1438085112
0.9000000000,0.1257944153
0.9333333333,0.1098435430
0.9666666667,0.0958432284
1.0000000000,0.0836433824
1.0333333333,0.0730717419
1.0666666667,0.0639477380
1.1000000000,0.0560934144
1.1333333333,0.0493409676
1.1666666667,0.0435372200
1.2000000000,0.0385456682
1.2333333333,0.0342468184
1.2666666667,0.0305374296
1.3000000000,0.0273291436
1.3333333333,0.0245468421
1.3666666667,0.0221269474
1.4000000000,0.0200157975
1.4333333333,0.0181681643
1.4666666667,0.0165459428
1.5000000000,0.0151170158
1.5333333333,0.0138542848
1.5666666667,0.0127348506
1.6000000000,0.0117393262
1.6333333333,0.0108512622
1.6666666667,0.0100566689
1.7000000000,0.0093436183
1.7333333333,0.0087019133
1.7666666667,0.0081228137
1.8000000000,0.0075988068
1.8333333333,0.0071234181
1.8666666667,0.0066910517
1.9000000000,0.0062968585
1.9333333333,0.0059366248
1.9666666667,0.0056066796
2.0000000000,0.0053038159
2.0333333333,0.0050252251
2.0666666667,0.0047684414
2.1000000000,0.0045312941
2.1333333333,0.0043118683
2.1666666667,0.0041084701
2.2000000000,0.0039195983
2.2333333333,0.0037439188
2.2666666667,0.0035802439
2.3000000000,0.0034275138
2.3333333333,0.0032847807
2.3666666667,0.0031511956
2.4000000000,0.0030259959
2.4333333333,0.0029084960
2.4666666667,0.0027980778
2.5000000000,0.0026941833
2.5333333333,0.0025963079
2.5666666667,0.0025039942
2.6000000000,0.0024168273
2.6333333333,0.0023344297
2.6666666667,0.0022564581
2.7000000000,0.0021825992
2.7333333333,0.0021125667
2.7666666667,0.0020460989
2.8000000000,0.0019829562
2.8333333333,0.0019229185
2.8666666667,0.0018657839
2.9000000000,0.0018113666
2.9333333333,0.0017594954
2.9666666667,0.0017100126
3.0000000000,0.0016627725
3.0333333333,0.0016176404
3.0666666667,0.0015744917
3.1000000000,0.0015332109
3.1333333333,0.0014936910
3.1666666667,0.0014558325
3.2000000000,0.0014195429
3.2333333333,0.0013847363
3.2666666667,0.0013513326
3.3000000000,0.0013192571
3.3333333333,0.0012884402
3.3666666667,0.0012588167
3.4000000000,0.0012303258
3.4333333333,0.0012029107
3.4666666667,0.0011765181
3.5000000000,0.0011510979
3.5333333333,0.0011266034
3.5666666667,0.0011029906
3.6000000000,0.0010802182
3.6333333333,0.0010582474
3.6666666667,0.0010370418
3.7000000000,0.0010165669
3.7333333333,0.0009967905
3.7666666667,0.0009776820
3.8000000000,0.0009592128
3.8333333333,0.0009413557
3.8666666667,0.0009240851
3.9000000000,0.0009073770
3.9333333333,0.0008912085
3.9666666667,0.0008755579
4.0000000000,0.0008604051
4.0333333333,0.0008457305
4.0666666667,0.0008315161
4.1000000000,0.0008177445
4.1333333333,0.0008043993
4.1666666667,0.0007914651
4.2000000000,0.0007789272
4.2333333333,0.0007667716
4.2666666667,0.0007549852
4.3000000000,0.0007435555
4.3333333333,0.0007324707
4.3666666667,0.0007217195
4.4000000000,0.0007112914
4.4333333333,0.0007011763
4.4666666667,0.0006913647
4.5000000000,0.0006818477
4.5333333333,0.0006726166
4.5666666667,0.0006636635
4.6000000000,0.0006549808
4.6333333333,0.0006465612
4.6666666667,0.0006383980
4.7000000000,0.0006304846
4.7333333333,0.0006228148
4.7666666667,0.0006153827
4.8000000000,0.0006081826
4.8333333333,0.0006012091
4.8666666667,0.0005944567
4.9000000000,0.0005879203
4.9333333333,0.0005815946
4.9666666667,0.0005754744
5.0000000000,0.0005695547
